area_code	bank_no	branch_bank_name	branch_bank_no	clear_no
4319	403	中国邮政储蓄银行有限责任公司宜春靖安县支行新大街支行	403431900032	403100000004
4321	403	中国邮政储蓄银行股份有限公司铜鼓县支行	403432100011	403100000004
4321	403	中国邮政储蓄银行有限责任公司宜春铜鼓县定江东路支行	403432100020	403100000004
4330	403	中国邮政储蓄银行股份有限公司上饶市分行	403433000012	403100000004
4330	403	中国邮政储蓄银行有限责任公司上饶抗建中路支行	403433000029	403100000004
4330	403	中国邮政储蓄银行有限责任公司上饶五三大道支行	403433000037	403100000004
4330	403	中国邮政储蓄银行股份有限公司上饶市凤凰大道支行	403433000131	403100000004
4332	403	中国邮政储蓄银行有限责任公司上饶市上饶县支行	403433200014	403100000004
4333	403	中国邮政储蓄银行有限责任公司上饶广丰县支行	403433300015	403100000004
4333	403	中国邮政储蓄银行有限责任公司上饶广丰县鸟林街支行	403433300023	403100000004
4334	403	中国邮政储蓄银行有限责任公司上饶玉山县支行	403433400016	403100000004
4334	403	中国邮政储蓄银行有限责任公司上饶玉山县新建路支行	403433400024	403100000004
4335	403	中国邮政储蓄银行有限责任公司上饶铅山县支行	403433500017	403100000004
4335	403	中国邮政储蓄银行有限责任公司上饶铅山县复兴路支行	403433500025	403100000004
4336	403	中国邮政储蓄银行股份有限公司横峰县支行	403433600018	403100000004
4336	403	中国邮政储蓄银行有限责任公司上饶横峰县解放西路支行	403433600026	403100000004
4337	403	中国邮政储蓄银行有限责任公司上饶弋阳县支行	403433700010	403100000004
4337	403	中国邮政储蓄银行有限责任公司上饶弋阳县弋阳镇支行	403433700036	403100000004
4338	403	中国邮政储蓄银行有限责任公司上饶余干县支行	403433800019	403100000004
1100	403	中国邮政储蓄银行股份有限公司天津北辰区科技园区支行	403110013181	403100000004
1100	403	中国邮政储蓄银行股份有限公司天津武清区支行（营业部）	403110014262	403100000004
4510	403	中国邮政储蓄银行股份有限公司章丘市支行	403451001019	403100000004
4510	403	中国邮政储蓄银行股份有限公司章丘市汇泉路支行	403451001256	403100000004
4510	403	中国邮政储蓄银行股份有限公司平阴县榆山支行	403451001408	403100000004
4510	403	中国邮政储蓄银行股份有限公司济阳县支行	403451001512	403100000004
4510	403	中国邮政储蓄银行股份有限公司济阳县开元支行	403451001588	403100000004
4510	403	中国邮政储蓄银行股份有限公司商河县支行	403451001666	403100000004
4510	403	中国邮政储蓄银行股份有限公司济南市全福支行	403451001980	403100000004
4510	403	中国邮政储蓄银行股份有限公司济南市历下支行	403451002021	403100000004
4510	403	中国邮政储蓄银行股份有限公司济南市高新支行	403451019711	403100000004
4520	403	中国邮政储蓄银行股份有限公司青岛分行	403452000010	403100000004
4520	403	中国邮政储蓄银行股份有限公司青岛市南区贵州路支行	403452000036	403100000004
4520	403	中国邮政储蓄银行股份有限公司青岛市南区香港西路支行	403452000069	403100000004
4520	403	中国邮政储蓄银行股份有限公司青岛崂山区麦岛支行	403452000108	403100000004
1340	403	中国邮政储蓄银行有限责任公司保定市七一路支行	403134000053	403100000004
1340	403	中国邮政储蓄银行有限责任公司河北省保定市南市区裕华西路支行	403134000088	403100000004
1340	403	中国邮政储蓄银行股份有限公司保定市五四东路支行	403134000096	403100000004
1340	403	中国邮政储蓄银行有限责任公司保定市南大街支行	403134000166	403100000004
1341	403	中国邮政储蓄银行有限责任公司满城县支行	403134100064	403100000004
1341	403	中国邮政储蓄银行有限责任公司满城县宏昌大街支行	403134110080	403100000004
1342	403	中国邮政储蓄银行有限责任公司清苑县支行	403134200022	403100000004
1351	403	中国邮政储蓄银行有限责任公司定州市开元支行	403135100040	403100000004
1352	403	中国邮政储蓄银行有限责任公司涿州市支行	403135200032	403100000004
1353	403	中国邮政储蓄银行有限责任公司易县支行	403135300017	403100000004
1354	403	中国邮政储蓄银行有限责任公司徐水县振兴路支行	403135400042	403100000004
1354	403	中国邮政储蓄银行有限责任公司徐水县支行	403135400163	403100000004
1355	403	中国邮政储蓄银行有限责任公司涞源县支行	403135500028	403100000004
1356	403	中国邮政储蓄银行有限责任公司定兴县支行	403135600019	403100000004
1357	403	中国邮政储蓄银行有限责任公司顺平县支行	403135700054	403100000004
1358	403	中国邮政储蓄银行股份有限公司唐县支行	403135800029	403100000004
1359	403	中国邮政储蓄银行有限责任公司望都县支行	403135900013	403100000004
1361	403	中国邮政储蓄银行有限责任公司涞水县支行	403136100025	403100000004
1641	402	山西省怀仁县农村信用合作联社金沙滩信用社	402164100101	402161002352
1641	402	山西省怀仁县农村信用合作联社新家园信用社	402164100110	402161002352
1641	402	山西省朔州市怀仁县农村信用合作联社吴家窑信用社	402164100128	402161002352
1641	402	山西省怀仁县农村信用合作联社河头信用社	402164100136	402161002352
1641	402	山西省怀仁县农村信用合作联社新区分社	402164100169	402161002352
1641	402	山西省怀仁县农村信用合作联社云中分社	402164100177	402161002352
1641	402	山西省怀仁县农村信用合作联社小峪分社	402164100185	402161002352
1641	402	山西省怀仁县农村信用合作联社迎宾分社	402164100216	402161002352
1641	402	山西省怀仁县农村信用合作联社东关分社	402164100224	402161002352
2232	402	海城市农村信用合作联社甘泉信用社	402223200474	402221010013
2232	402	海城市农村信用合作联社大屯信用社	402223200482	402221010013
2232	402	海城市农村信用合作联社腾鳌信用社	402223200503	402221010013
2232	402	海城市农村信用合作联社新台子信用社	402223200562	402221010013
2232	402	海城市农村信用合作联社东四方台信用社	402223200579	402221010013
2232	402	海城市农村信用合作联社耿庄信用社	402223200587	402221010013
2232	402	海城市农村信用合作联社东四信用社	402223200595	402221010013
2232	402	海城市农村信用合作联社西四信用社	402223200600	402221010013
2232	402	海城市农村信用合作联社望台信用社	402223200667	402221010013
2232	402	海城市农村信用合作联社温香信用社	402223200714	402221010013
2232	402	海城市农村信用合作联社高坨信用社	402223200722	402221010013
2232	402	海城市农村信用合作联社兴海信用社	402223200819	402221010013
2232	402	海城市农村信用合作联社他山信用社	402223200917	402221010013
2232	402	海城市农村信用合作联社上夹河分社	402223200925	402221010013
2232	402	海城市农村信用合作联社开发区信用社	402223200968	402221010013
2232	402	海城市农村信用合作联社营业管理部	402223220010	402221010013
1403	402	崇礼县农村信用联社股份有限公司马丈子信用社	402140300173	402121000009
1403	402	崇礼县农村信用联社股份有限公司场地信用社	402140300181	402121000009
1403	402	崇礼县农村信用联社股份有限公司四台嘴信用社	402140300190	402121000009
1403	402	崇礼县农村信用联社股份有限公司石嘴子信用社	402140300204	402121000009
1403	402	崇礼县农村信用联社股份有限公司石窑子信用社	402140300212	402121000009
1410	402	承德市郊区农村信用合作联社裕华信用社	402141000026	402121000009
1410	402	承德市郊区农村信用合作联社竹林寺信用社	402141000034	402121000009
1410	402	承德市郊区农村信用合作联社东大街信用社	402141000042	402121000009
1410	402	承德市郊区农村信用合作联社小佟沟信用社	402141000059	402121000009
1410	402	承德市郊区农村信用合作联社双塔山信用社	402141000067	402121000009
1410	402	承德市郊区农村信用合作联社鹰手营子信用社	402141000075	402121000009
1410	402	承德市郊区农村信用合作联社水泉沟信用社	402141000202	402121000009
1410	402	承德市郊区农村信用合作联社水泉沟分社	402141000219	402121000009
1410	402	承德市郊区农村信用合作联社高庙分社	402141000227	402121000009
1410	402	承德市郊区农村信用合作联社牛圈子沟信用社	402141000309	402121000009
1410	402	承德市郊区农村信用合作联社狮子沟信用社	402141000405	402121000009
1411	402	承德县农村信用合作联社下院信用社	402141100253	402121000009
1324	402	内丘县农村信用合作联社摩托城储蓄所	402132400184	402121000009
1325	402	柏乡县农村信用联社股份有限公司	402132500011	402121000009
1325	402	柏乡县农村信用联社股份有限公司城关信用社	402132500020	402121000009
1325	402	柏乡县农村信用联社股份有限公司王家庄信用社	402132500038	402121000009
1325	402	柏乡县农村信用联社股份有限公司西汪信用社	402132500046	402121000009
1325	402	柏乡县农村信用联社股份有限公司南阳信用社	402132500054	402121000009
1325	402	柏乡县农村信用联社股份有限公司白阳信用社	402132500062	402121000009
1325	402	柏乡县农村信用联社股份有限公司南马信用社	402132500079	402121000009
1325	402	柏乡县农村信用联社股份有限公司龙华信用社	402132500087	402121000009
1325	402	柏乡县农村信用联社股份有限公司固城店信用社	402132500095	402121000009
1325	402	柏乡县农村信用联社股份有限公司内步信用社	402132500100	402121000009
1326	402	隆尧县农村信用合作联社	402132600012	402121000009
1326	402	隆尧县农村信用合作联社城关信用社	402132600029	402121000009
1326	402	隆尧县农村信用合作联社柏舍信用社	402132600045	402121000009
1326	402	隆尧县农村信用合作联社魏家庄信用社	402132600061	402121000009
1326	402	隆尧县农村信用合作联社北楼信用社	402132600096	402121000009
1326	402	隆尧县农村信用合作联社尧山信用社	402132600115	402121000009
1326	402	隆尧县农村信用合作联社东良信用社	402132600131	402121000009
1326	402	隆尧县农村信用合作联社双碑信用社	402132600158	402121000009
1326	402	隆尧县农村信用合作联社大霍信用社	402132600174	402121000009
1326	402	隆尧县农村信用合作联社尹村分社	402132600182	402121000009
1326	402	隆尧县农村信用合作联社山口信用社	402132600211	402121000009
1326	402	隆尧县农村信用合作联社水饭分社	402132600220	402121000009
